"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Concentration Curl",,"",1,"normal",18,6,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Concentration Curl",,"",3,"normal",18,6,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Shoulder Press (Dumbbell)",,"",0,"normal",16,8,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Shoulder Press (Dumbbell)",,"",2,"normal",28,8,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Shoulder Press (Dumbbell)",,"",3,"normal",28,6,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Chest Press (Machine)",,"",1,"normal",80,8,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Chest Press (Machine)",,"",2,"normal",80,7,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Chest Press (Machine)",,"",3,"normal",70,6,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Pull Up (Assisted)",,"",0,"normal",21,6,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Pull Up (Assisted)",,"",1,"normal",21,6,,,
"Functional","20 Apr 2024, 12:33","20 Apr 2024, 13:07","","Pull Up (Assisted)",,"",2,"normal",14,4,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Seated Row (Machine)",,"",3,"normal",80,6,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Chest Press (Machine)",,"",1,"normal",60,8,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Chest Press (Machine)",,"",2,"normal",80,8,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Chest Press (Machine)",,"",3,"normal",80,6,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Concentration Curl",,"",0,"normal",10,8,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Concentration Curl",,"",1,"normal",16,8,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Concentration Curl",,"",2,"normal",16,5,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Concentration Curl",,"",3,"normal",16,5,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Shoulder Press (Dumbbell)",,"",0,"normal",20,8,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Shoulder Press (Dumbbell)",,"",1,"normal",24,8,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Shoulder Press (Dumbbell)",,"",2,"normal",24,8,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Shoulder Press (Dumbbell)",,"",3,"normal",24,6,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Pull Up (Assisted)",,"",0,"normal",21,6,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Pull Up (Assisted)",,"",1,"normal",14,5,,,
"Functional","17 Apr 2024, 18:57","17 Apr 2024, 19:26","","Pull Up (Assisted)",,"",2,"normal",14,5,,,
"Abs","7 Apr 2024, 11:28","7 Apr 2024, 11:33","","Crunch",,"",0,"normal",,45,,,
"Abs","7 Apr 2024, 11:28","7 Apr 2024, 11:33","","Flutter Kicks",,"",0,"normal",,45,,,
"Abs","7 Apr 2024, 11:28","7 Apr 2024, 11:33","","Russian Twist (Bodyweight)",,"",0,"normal",,45,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Shoulder Press (Dumbbell)",,"",0,"normal",14,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Shoulder Press (Dumbbell)",,"",2,"normal",28,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Shoulder Press (Dumbbell)",,"",3,"normal",28,6,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Concentration Curl",,"",0,"normal",12,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Concentration Curl",,"",1,"normal",18,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Concentration Curl",,"",3,"normal",18,5,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Squat (Dumbbell)",,"",0,"normal",20,6,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Squat (Dumbbell)",,"",1,"normal",36,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Squat (Dumbbell)",,"",2,"normal",44,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Squat (Dumbbell)",,"",3,"normal",44,6,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Chest Press (Machine)",,"",1,"normal",80,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Chest Press (Machine)",,"",2,"normal",80,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Chest Press (Machine)",,"",3,"normal",85,4,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Deadlift (Barbell)",,"",0,"normal",50,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Deadlift (Barbell)",,"",1,"normal",70,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Deadlift (Barbell)",,"",2,"normal",90,6,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Pull Up (Assisted)",,"",0,"normal",21,6,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Pull Up (Assisted)",,"",1,"normal",14,5,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Pull Up (Assisted)",,"",2,"normal",14,5,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Seated Row (Machine)",,"",1,"normal",60,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Seated Row (Machine)",,"",2,"normal",70,8,,,
"Functional","6 Apr 2024, 11:15","6 Apr 2024, 12:08","","Seated Row (Machine)",,"",3,"normal",80,6,,,
"Abs","1 Apr 2024, 12:15","1 Apr 2024, 12:19","","Crunch",,"",0,"normal",,45,,,
"Abs","1 Apr 2024, 12:15","1 Apr 2024, 12:19","","Flutter Kicks",,"",0,"normal",,45,,,
"Abs","1 Apr 2024, 12:15","1 Apr 2024, 12:19","","Russian Twist (Bodyweight)",,"",0,"normal",,45,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Pull Up (Assisted)",,"",0,"normal",21,6,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Pull Up (Assisted)",,"",1,"normal",14,5,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Pull Up (Assisted)",,"",2,"normal",14,5,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Concentration Curl",,"",0,"normal",12,6,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Concentration Curl",,"",1,"normal",16,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Concentration Curl",,"",2,"normal",16,6,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Concentration Curl",,"",3,"normal",16,5,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Shoulder Press (Dumbbell)",,"",0,"normal",20,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Shoulder Press (Dumbbell)",,"",1,"normal",20,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Shoulder Press (Dumbbell)",,"",2,"normal",24,6,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Shoulder Press (Dumbbell)",,"",3,"normal",24,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Chest Press (Machine)",,"",1,"normal",80,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Chest Press (Machine)",,"",2,"normal",80,7,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Chest Press (Machine)",,"",3,"normal",80,6,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Deadlift (Barbell)",,"",0,"normal",40,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Deadlift (Barbell)",,"",1,"normal",60,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Deadlift (Barbell)",,"",2,"normal",70,8,,,
"Functional","1 Apr 2024, 11:19","1 Apr 2024, 12:11","","Deadlift (Barbell)",,"",3,"normal",80,8,,,
"Abs","26 Mar 2024, 17:00","26 Mar 2024, 17:05","","Crunch",,"",0,"normal",,45,,,
"Abs","26 Mar 2024, 17:00","26 Mar 2024, 17:05","","Flutter Kicks",,"",0,"normal",,45,,,
"Abs","26 Mar 2024, 17:00","26 Mar 2024, 17:05","","Russian Twist (Bodyweight)",,"",0,"normal",,45,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Chest Press (Machine)",,"",1,"normal",85,8,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Chest Press (Machine)",,"",2,"normal",85,6,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Chest Press (Machine)",,"",3,"normal",85,6,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Shoulder Press (Dumbbell)",,"",0,"normal",16,8,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Shoulder Press (Dumbbell)",,"",2,"normal",28,6,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Shoulder Press (Dumbbell)",,"",3,"normal",24,8,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Concentration Curl",,"",0,"normal",10,6,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Concentration Curl",,"",1,"normal",18,6,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Concentration Curl",,"",3,"normal",16,6,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Pull Up (Assisted)",,"",0,"normal",21,6,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Pull Up (Assisted)",,"",1,"normal",14,6,,,
"Functional","19 Mar 2024, 12:10","19 Mar 2024, 12:40","","Pull Up (Assisted)",,"",2,"normal",14,6,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Chest Press (Machine)",,"",1,"normal",80,8,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Chest Press (Machine)",,"",2,"normal",85,8,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Chest Press (Machine)",,"",3,"normal",85,8,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Deadlift (Barbell)",,"",1,"normal",80,6,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Deadlift (Barbell)",,"",2,"normal",90,8,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Deadlift (Barbell)",,"",3,"normal",90,8,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Squat (Dumbbell)",,"",0,"normal",48,6,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Squat (Dumbbell)",,"",1,"normal",48,6,,,
"Functional","14 Mar 2024, 12:53","14 Mar 2024, 13:33","","Squat (Dumbbell)",,"",2,"normal",48,5,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Chest Press (Machine)",,"",0,"normal",40,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Chest Press (Machine)",,"",1,"normal",80,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Chest Press (Machine)",,"",2,"normal",85,7,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Chest Press (Machine)",,"",3,"normal",85,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Seated Row (Machine)",,"",2,"normal",80,6,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Shoulder Press (Dumbbell)",,"",0,"normal",16,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Shoulder Press (Dumbbell)",,"",2,"normal",28,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Shoulder Press (Dumbbell)",,"",3,"normal",28,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Concentration Curl",,"",0,"normal",12,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Concentration Curl",,"",1,"normal",18,6,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Pull Up (Assisted)",,"",0,"normal",28,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Pull Up (Assisted)",,"",1,"normal",21,8,,,
"Functional","10 Mar 2024, 11:46","10 Mar 2024, 12:37","","Pull Up (Assisted)",,"",2,"normal",14,5,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Chest Press (Machine)",,"",1,"normal",80,8,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Chest Press (Machine)",,"",2,"normal",85,6,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Chest Press (Machine)",,"",3,"normal",85,6,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Seated Row (Machine)",,"",2,"normal",80,6,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Deadlift (Barbell)",,"",1,"normal",90,6,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Deadlift (Barbell)",,"",2,"normal",90,6,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Deadlift (Barbell)",,"",3,"normal",90,6,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Shoulder Press (Dumbbell)",,"",0,"normal",16,8,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Shoulder Press (Dumbbell)",,"",2,"normal",28,8,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Shoulder Press (Dumbbell)",,"",3,"normal",28,6,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Concentration Curl",,"",1,"normal",18,6,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Concentration Curl",,"",3,"normal",18,5,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Squat (Dumbbell)",,"",0,"normal",36,6,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Squat (Dumbbell)",,"",1,"normal",44,6,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Squat (Dumbbell)",,"",2,"normal",44,6,,,
"Functional","7 Mar 2024, 12:43","7 Mar 2024, 13:32","","Squat (Dumbbell)",,"",3,"normal",44,6,,,
"Abs","2 Mar 2024, 16:21","2 Mar 2024, 16:25","","Crunch",,"",0,"normal",,45,,,
"Abs","2 Mar 2024, 16:21","2 Mar 2024, 16:25","","Flutter Kicks",,"",0,"normal",,45,,,
"Abs","2 Mar 2024, 16:21","2 Mar 2024, 16:25","","Russian Twist (Bodyweight)",,"",0,"normal",,45,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Deadlift (Barbell)",,"",1,"normal",90,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Deadlift (Barbell)",,"",2,"normal",90,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Deadlift (Barbell)",,"",3,"normal",90,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Deadlift (Barbell)",,"",4,"normal",90,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Concentration Curl",,"",0,"normal",10,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Concentration Curl",,"",1,"normal",18,5,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Concentration Curl",,"",2,"normal",16,8,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Concentration Curl",,"",3,"normal",18,5,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Squat (Dumbbell)",,"",0,"normal",36,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Squat (Dumbbell)",,"",1,"normal",44,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Squat (Dumbbell)",,"",2,"normal",44,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Squat (Dumbbell)",,"",3,"normal",44,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Shoulder Press (Dumbbell)",,"",0,"normal",16,8,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Shoulder Press (Dumbbell)",,"",1,"normal",28,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Shoulder Press (Dumbbell)",,"",2,"normal",28,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Shoulder Press (Dumbbell)",,"",3,"normal",28,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Chest Press (Machine)",,"",0,"normal",45,8,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Chest Press (Machine)",,"",1,"normal",70,8,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Chest Press (Machine)",,"",2,"normal",75,8,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Chest Press (Machine)",,"",3,"normal",80,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Pull Up (Assisted)",,"",0,"normal",21,8,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Pull Up (Assisted)",,"",1,"normal",14,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Pull Up (Assisted)",,"",2,"normal",14,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Seated Row (Machine)",,"",2,"normal",75,6,,,
"Functional","2 Mar 2024, 15:18","2 Mar 2024, 16:16","","Seated Row (Machine)",,"",3,"normal",70,8,,,
"Abs","29 Feb 2024, 19:32","29 Feb 2024, 19:36","","Crunch",,"",0,"normal",,45,,,
"Abs","29 Feb 2024, 19:32","29 Feb 2024, 19:36","","Flutter Kicks",,"",0,"normal",,45,,,
"Abs","29 Feb 2024, 19:32","29 Feb 2024, 19:36","","Russian Twist (Bodyweight)",,"",0,"normal",,45,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Concentration Curl",,"",0,"normal",12,6,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Concentration Curl",,"",1,"normal",18,6,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Concentration Curl",,"",2,"normal",18,5,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Concentration Curl",,"",3,"normal",18,5,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Shoulder Press (Dumbbell)",,"",0,"normal",10,8,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Shoulder Press (Dumbbell)",,"",1,"normal",24,8,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Shoulder Press (Dumbbell)",,"",2,"normal",28,8,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Shoulder Press (Dumbbell)",,"",3,"normal",28,6,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Chest Press (Machine)",,"",0,"normal",45,6,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Chest Press (Machine)",,"",1,"normal",80,8,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Chest Press (Machine)",,"",2,"normal",80,6,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Chest Press (Machine)",,"",3,"normal",80,4,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Chest Press (Machine)",,"",4,"normal",85,5,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Seated Row (Machine)",,"",0,"normal",40,8,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Seated Row (Machine)",,"",1,"normal",80,8,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Seated Row (Machine)",,"",2,"normal",80,8,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Seated Row (Machine)",,"",3,"normal",80,8,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Pull Up (Assisted)",,"",0,"normal",21,6,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Pull Up (Assisted)",,"",1,"normal",21,6,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Pull Up (Assisted)",,"",2,"normal",21,6,,,
"Functional","27 Feb 2024, 12:58","27 Feb 2024, 13:34","","Deadlift (Barbell)",,"",0,"normal",60,8,,,
